ENTIDAD,FECHA
MORELOS,12/6/2016
MORELOS,12/23/2016
MORELOS,1/4/2017
MORELOS,1/18/2017
MORELOS,1/19/2017
MORELOS,1/15/2017
MORELOS,1/15/2017
MORELOS,1/15/2017
MORELOS,12/26/2016
MORELOS,12/26/2016
MORELOS,1/24/2017
MORELOS,1/25/2017
MORELOS,2/1/2017
MORELOS,2/5/2017
MORELOS,2/12/2017
MORELOS,11/29/2016
MICHOACAN,2/4/2017
MICHOACAN,2/19/2017
MICHOACAN,2/1/2017
MICHOACAN,2/3/2017
GUERRERO,3/1/2017
GUERRERO,12/16/2016
GUERRERO,12/16/2016
ZACATECAS,10/15/2016
GUERRERO,12/16/2016
GUERRERO,12/16/2016
ZACATECAS,3/29/2016
NUEVO LEON,8/9/2010
NUEVO LEON,2/23/2017
COLIMA,1/1/2017
NUEVO LEON,1/31/2017
NUEVO LEON,2/23/2017
GUERRERO,12/13/2016
ZACATECAS,9/28/2016
ZACATECAS,9/12/2008
ZACATECAS,9/13/2016
GUERRERO,12/15/2016
ZACATECAS,12/25/2016
ZACATECAS,12/11/2016
NUEVO LEON,1/10/2017
ZACATECAS,3/13/2015
ZACATECAS,2/13/2005
NUEVO LEON,2/13/2017
ZACATECAS,9/20/2016
ZACATECAS,9/25/2016
NUEVO LEON,2/15/2017
ZACATECAS,1/11/2014
ZACATECAS,7/25/2016
NUEVO LEON,2/16/2017
ZACATECAS,12/8/2016
NUEVO LEON,2/7/2017
ZACATECAS,8/1/2008
PUEBLA,3/4/2017
PUEBLA,3/4/2017
PUEBLA,3/2/2017
PUEBLA,3/4/2017
ZACATECAS,1/28/2017
DURANGO,1/28/2017
ZACATECAS,7/30/2016
ZACATECAS,2/6/2017
ZACATECAS,7/30/2016
ZACATECAS,12/22/2016
ZACATECAS,12/8/2016
ZACATECAS,2/4/2017
COLIMA,2/8/2017
COLIMA,2/7/2017
NUEVO LEON,2/7/2017
ZACATECAS,11/1/2016
ZACATECAS,12/23/2016
PUEBLA,3/2/2017
PUEBLA,3/5/2017
PUEBLA,3/5/2017
PUEBLA,3/5/2017
PUEBLA,3/5/2017
ZACATECAS,4/8/2016
PUEBLA,3/5/2017
PUEBLA,3/3/2017
PUEBLA,2/28/2017
PUEBLA,1/22/2017
PUEBLA,3/3/2017
PUEBLA,3/2/2017
PUEBLA,3/6/2017
PUEBLA,3/2/2017
GUERRERO,3/3/2017
PUEBLA,3/6/2017
COLIMA,2/1/2017
COLIMA,2/16/2017
GUERRERO,1/7/2017
COLIMA,2/9/2017
PUEBLA,3/3/2017
PUEBLA,3/5/2017
PUEBLA,3/7/2017
COLIMA,3/3/2017
PUEBLA,3/6/2017
PUEBLA,3/8/2017
COLIMA,1/22/2017
COLIMA,3/2/2017
PUEBLA,1/4/2017
PUEBLA,1/4/2017
PUEBLA,2/27/2017
ESTADO DE MEXICO,11/16/2015
ESTADO DE MEXICO,12/1/2015
ESTADO DE MEXICO,1/30/2017
ESTADO DE MEXICO,1/31/2017
ESTADO DE MEXICO,1/31/2017
ESTADO DE MEXICO,1/29/2017
ESTADO DE MEXICO,12/28/2016
ESTADO DE MEXICO,11/16/2016
ESTADO DE MEXICO,2/2/2017
ESTADO DE MEXICO,2/7/2017
ESTADO DE MEXICO,1/31/2017
ESTADO DE MEXICO,1/31/2017
ESTADO DE MEXICO,2/3/2017
ESTADO DE MEXICO,8/22/2012
ESTADO DE MEXICO,2/6/2017
ESTADO DE MEXICO,2/4/2017
ESTADO DE MEXICO,2/3/2017
ESTADO DE MEXICO,2/1/2017
ESTADO DE MEXICO,2/4/2017
ESTADO DE MEXICO,1/7/2017
ESTADO DE MEXICO,2/7/2017
ESTADO DE MEXICO,2/7/2017
ESTADO DE MEXICO,2/7/2017
ESTADO DE MEXICO,2/1/2017
ESTADO DE MEXICO,2/5/2017
ESTADO DE MEXICO,2/5/2017
ESTADO DE MEXICO,2/5/2017
ESTADO DE MEXICO,2/9/2017
ESTADO DE MEXICO,2/10/2017
ESTADO DE MEXICO,10/26/2015
ESTADO DE MEXICO,3/11/2016
ESTADO DE MEXICO,4/26/2016
ESTADO DE MEXICO,2/2/2017
ESTADO DE MEXICO,10/8/2011
ESTADO DE MEXICO,1/27/2017
ESTADO DE MEXICO,4/7/2016
ESTADO DE MEXICO,1/27/2017
ESTADO DE MEXICO,1/27/2017
ESTADO DE MEXICO,2/11/2017
SINALOA,5/27/2015
SINALOA,5/27/2015
ESTADO DE MEXICO,5/24/2016
ESTADO DE MEXICO,2/9/2017
ESTADO DE MEXICO,2/15/2017
ESTADO DE MEXICO,2/17/2017
ESTADO DE MEXICO,2/17/2017
ESTADO DE MEXICO,2/15/2017
ESTADO DE MEXICO,2/16/2017
ESTADO DE MEXICO,2/16/2017
ESTADO DE MEXICO,2/20/2017
ESTADO DE MEXICO,12/4/2015
ESTADO DE MEXICO,1/23/2015
ESTADO DE MEXICO,2/19/2017
ESTADO DE MEXICO,2/20/2017
ESTADO DE MEXICO,2/20/2017
ESTADO DE MEXICO,2/19/2017
ESTADO DE MEXICO,2/15/2017
ESTADO DE MEXICO,2/21/2017
ESTADO DE MEXICO,2/17/2017
ESTADO DE MEXICO,2/20/2017
ESTADO DE MEXICO,6/8/2016
ESTADO DE MEXICO,2/13/2017
ESTADO DE MEXICO,2/18/2017
ESTADO DE MEXICO,4/23/2012
ESTADO DE MEXICO,2/22/2017
ESTADO DE MEXICO,2/14/2017
ESTADO DE MEXICO,2/16/2017
ESTADO DE MEXICO,2/24/2017
ESTADO DE MEXICO,2/17/2017
GUERRERO,2/17/2017
GUERRERO,2/17/2017
TAMAULIPAS,5/7/2016
PUEBLA,3/7/2017
PUEBLA,3/9/2017
PUEBLA,2/23/2017
PUEBLA,3/5/2017
GUERRERO,3/5/2017
GUERRERO,3/5/2017
GUERRERO,3/9/2017
CHIHUAHUA,1/8/2017
CHIHUAHUA,12/5/2016
CHIHUAHUA,12/5/2016
CHIHUAHUA,12/23/2016
CHIHUAHUA,4/9/2016
CHIHUAHUA,4/11/2016
CHIHUAHUA,5/21/2013
CHIHUAHUA,1/30/2017
GUERRERO,2/16/2017
PUEBLA,3/2/2017
PUEBLA,3/11/2017
PUEBLA,3/5/2017
PUEBLA,3/10/2017
PUEBLA,3/13/2017
GUERRERO,11/19/2016
GUERRERO,3/11/2017
PUEBLA,3/15/2017
PUEBLA,3/3/2017
GUANAJUATO,2/12/2017
GUANAJUATO,11/29/2016
GUANAJUATO,2/12/2017
GUANAJUATO,2/24/2017
GUANAJUATO,2/1/2017
GUANAJUATO,2/13/2017
GUANAJUATO,2/23/2017
GUANAJUATO,2/9/2017
GUANAJUATO,2/12/2017
GUANAJUATO,2/1/2017
GUANAJUATO,2/25/2017
GUANAJUATO,2/15/2017
GUANAJUATO,2/23/2017
GUANAJUATO,6/18/2016
GUANAJUATO,2/14/2017
GUERRERO,3/14/2017
GUERRERO,3/10/2017
CHIHUAHUA,12/28/2016
CHIHUAHUA,1/14/2017
CHIHUAHUA,1/14/2017
CHIHUAHUA,1/14/2017
GUERRERO,3/18/2017
PUEBLA,3/15/2017
PUEBLA,1/14/2017
PUEBLA,1/16/2017
PUEBLA,3/11/2017
PUEBLA,3/15/2017
GUERRERO,2/22/2013
PUEBLA,3/17/2017
PUEBLA,3/17/2017
PUEBLA,3/20/2017
PUEBLA,3/19/2017
PUEBLA,3/20/2017
CHIHUAHUA,1/15/2017
CHIHUAHUA,1/14/2017
CHIHUAHUA,1/16/2016
GUERRERO,3/18/2017
PUEBLA,3/21/2017
GUERRERO,3/7/2017
PUEBLA,3/17/2017
PUEBLA,2/9/2017
PUEBLA,2/9/2017
PUEBLA,2/9/2017
PUEBLA,2/9/2017
JALISCO,7/30/2016
JALISCO,5/31/2016
JALISCO,10/14/2016
GUERRERO,3/16/2017
JALISCO,10/3/2016
JALISCO,10/16/2016
JALISCO,10/11/2016
JALISCO,10/12/2016
GUERRERO,3/6/2017
PUEBLA,3/23/2017
PUEBLA,3/20/2017
PUEBLA,3/23/2017
PUEBLA,3/23/2017
PUEBLA,3/23/2017
JALISCO,10/28/2016
JALISCO,10/25/2016
GUERRERO,12/18/2016
JALISCO,11/11/2016
PUEBLA,3/24/2017
PUEBLA,1/14/2017
PUEBLA,3/22/2017
PUEBLA,3/15/2017
JALISCO,9/27/2016
JALISCO,11/10/2016
GUERRERO,3/24/2017
JALISCO,10/25/2016
JALISCO,9/12/2016
JALISCO,10/24/2016
JALISCO,10/7/2016
PUEBLA,3/26/2017
PUEBLA,3/20/2017
PUEBLA,3/16/2017
GUERRERO,3/25/2017
GUERRERO,3/25/2017
JALISCO,10/26/2016
JALISCO,11/4/2016
JALISCO,11/26/2016
JALISCO,11/27/2016
JALISCO,11/21/2016
PUEBLA,3/28/2017
GUERRERO,3/26/2017
GUERRERO,2/17/2017
ZACATECAS,3/3/2017
ZACATECAS,1/11/2017
ZACATECAS,2/28/2017
GUERRERO,3/21/2017
GUERRERO,3/19/2016
GUERRERO,9/3/2008
TAMAULIPAS,11/26/2011
YUCATAN,3/1/2017
YUCATAN,3/19/2017
TAMAULIPAS,2/19/2016
GUERRERO,3/27/2017
GUERRERO,3/2/2017
GUERRERO,3/30/2017
TAMAULIPAS,2/2/2016
DURANGO,3/13/2017
TAMAULIPAS,2/4/2016
DURANGO,3/10/2017
DURANGO,3/23/2017
DURANGO,3/17/2017
DURANGO,3/10/2017
TAMAULIPAS,2/17/2016
PUEBLA,3/31/2017
NUEVO LEON,3/24/2017
NUEVO LEON,3/24/2017
NUEVO LEON,3/16/2017
NUEVO LEON,3/23/2017
TAMAULIPAS,2/17/2016
TAMAULIPAS,2/19/2016
GUERRERO,3/25/2017
NUEVO LEON,3/20/2017
TAMAULIPAS,2/16/2016
NUEVO LEON,3/8/2017
NUEVO LEON,3/16/2017
NUEVO LEON,3/9/2017
TAMAULIPAS,2/16/2016
NUEVO LEON,3/4/2017
TAMAULIPAS,2/3/2016
NUEVO LEON,3/28/2017
NUEVO LEON,3/1/2017
TAMAULIPAS,2/11/2016
NUEVO LEON,3/6/2017
CAMPECHE,9/28/2016
TAMAULIPAS,2/17/2016
NUEVO LEON,2/28/2017
NUEVO LEON,3/13/2017
NUEVO LEON,3/20/2017
TAMAULIPAS,2/10/2016
CHIAPAS,3/29/2017
NUEVO LEON,6/23/2009
NUEVO LEON,3/17/2017
NUEVO LEON,3/2/2017
NUEVO LEON,3/14/2017
CAMPECHE,9/11/2016
PUEBLA,4/1/2017
TAMAULIPAS,2/15/2016
NUEVO LEON,2/28/2017
TAMAULIPAS,2/16/2016
TAMAULIPAS,2/24/2016
TAMAULIPAS,2/26/2016
TAMAULIPAS,2/26/2016
PUEBLA,4/3/2017
TAMAULIPAS,2/4/2016
TAMAULIPAS,2/12/2016
TAMAULIPAS,2/15/2016
PUEBLA,3/31/2017
PUEBLA,1/3/2017
PUEBLA,4/3/2017
PUEBLA,8/15/2016
PUEBLA,3/30/2017
PUEBLA,4/4/2017
PUEBLA,3/30/2014
TAMAULIPAS,2/16/2016
TAMAULIPAS,2/18/2016
TAMAULIPAS,2/2/2016
TAMAULIPAS,2/9/2016
TAMAULIPAS,2/9/2016
TAMAULIPAS,2/10/2016
TAMAULIPAS,2/11/2016
TAMAULIPAS,2/15/2016
TAMAULIPAS,2/22/2016
ESTADO DE MEXICO,2/25/2017
ESTADO DE MEXICO,2/24/2017
ESTADO DE MEXICO,2/25/2017
ESTADO DE MEXICO,2/26/2017
ESTADO DE MEXICO,3/2/2017
ESTADO DE MEXICO,3/1/2017
ESTADO DE MEXICO,3/3/2017
ESTADO DE MEXICO,6/19/2014
ESTADO DE MEXICO,1/20/2017
ESTADO DE MEXICO,3/4/2017
ESTADO DE MEXICO,3/3/2017
ESTADO DE MEXICO,3/3/2017
ESTADO DE MEXICO,2/21/2017
ESTADO DE MEXICO,2/25/2017
ESTADO DE MEXICO,2/28/2017
ESTADO DE MEXICO,2/21/2017
ESTADO DE MEXICO,3/3/2017
ESTADO DE MEXICO,3/2/2017
ESTADO DE MEXICO,2/12/2017
ESTADO DE MEXICO,7/27/2016
ESTADO DE MEXICO,2/26/2017
ESTADO DE MEXICO,3/2/2017
ESTADO DE MEXICO,7/5/2015
ESTADO DE MEXICO,3/6/2017
ESTADO DE MEXICO,10/26/2016
ESTADO DE MEXICO,3/2/2017
ESTADO DE MEXICO,3/5/2017
ESTADO DE MEXICO,3/8/2017
ESTADO DE MEXICO,3/7/2017
ESTADO DE MEXICO,3/8/2017
ESTADO DE MEXICO,3/12/2017
ESTADO DE MEXICO,3/6/2017
ESTADO DE MEXICO,3/2/2017
ESTADO DE MEXICO,2/20/2017
ESTADO DE MEXICO,3/8/2017
ESTADO DE MEXICO,7/31/2016
ESTADO DE MEXICO,3/10/2017
ESTADO DE MEXICO,3/11/2017
ESTADO DE MEXICO,5/18/2013
ESTADO DE MEXICO,5/18/2013
ESTADO DE MEXICO,5/18/2013
ESTADO DE MEXICO,5/18/2013
ESTADO DE MEXICO,3/14/2017
ESTADO DE MEXICO,3/9/2017
ESTADO DE MEXICO,3/14/2017
ESTADO DE MEXICO,1/18/2017
ESTADO DE MEXICO,3/14/2017
ESTADO DE MEXICO,1/17/2017
ESTADO DE MEXICO,3/15/2017
ESTADO DE MEXICO,3/15/2017
ESTADO DE MEXICO,3/16/2017
ESTADO DE MEXICO,3/18/2017
ESTADO DE MEXICO,7/18/2016
ESTADO DE MEXICO,11/12/2016
ESTADO DE MEXICO,3/19/2017
ESTADO DE MEXICO,3/20/2017
ESTADO DE MEXICO,3/21/2017
ESTADO DE MEXICO,3/13/2017
ESTADO DE MEXICO,3/21/2017
ESTADO DE MEXICO,3/17/2017
ESTADO DE MEXICO,3/24/2017
ESTADO DE MEXICO,3/13/2017
ESTADO DE MEXICO,3/13/2017
ESTADO DE MEXICO,3/13/2017
ESTADO DE MEXICO,3/18/2017
ESTADO DE MEXICO,3/24/2017
ESTADO DE MEXICO,3/20/2017
ESTADO DE MEXICO,3/21/2017
ESTADO DE MEXICO,3/20/2017
ESTADO DE MEXICO,3/4/2017
ESTADO DE MEXICO,3/28/2017
ESTADO DE MEXICO,7/18/2016
ESTADO DE MEXICO,1/14/2017
ESTADO DE MEXICO,3/24/2017
ESTADO DE MEXICO,3/23/2017
ESTADO DE MEXICO,3/8/2017
ESTADO DE MEXICO,9/30/2015
ESTADO DE MEXICO,3/8/2017
ESTADO DE MEXICO,3/21/2017
ESTADO DE MEXICO,3/22/2017
ESTADO DE MEXICO,3/26/2017
ESTADO DE MEXICO,3/26/2017
ESTADO DE MEXICO,3/26/2017
TAMAULIPAS,2/12/2016
TAMAULIPAS,2/15/2016
TAMAULIPAS,2/24/2016
TAMAULIPAS,2/26/2016
TAMAULIPAS,2/2/2016
TAMAULIPAS,2/5/2016
TAMAULIPAS,2/9/2016
TAMAULIPAS,2/15/2016
TAMAULIPAS,2/15/2016
TAMAULIPAS,2/20/2016
TAMAULIPAS,2/22/2016
TAMAULIPAS,2/25/2016
TAMAULIPAS,2/2/2016
TAMAULIPAS,2/10/2016
TAMAULIPAS,2/15/2016
TAMAULIPAS,2/16/2016
ZACATECAS,4/29/2013
TAMAULIPAS,2/22/2016
TAMAULIPAS,2/2/2016
TAMAULIPAS,2/2/2016
ZACATECAS,1/13/2017
ZACATECAS,1/6/2017
ZACATECAS,3/23/2017
ZACATECAS,5/21/2016
ZACATECAS,3/16/2017
ZACATECAS,3/24/2017
ZACATECAS,9/21/2010
TAMAULIPAS,2/3/2016
JALISCO,12/7/2016
TAMAULIPAS,2/9/2016
JALISCO,10/22/2016
JALISCO,10/20/2016
JALISCO,10/15/2016
JALISCO,10/17/2016
JALISCO,12/30/2016
JALISCO,11/14/2016
TAMAULIPAS,2/22/2016
TAMAULIPAS,2/23/2016
JALISCO,3/30/2016
TAMAULIPAS,2/16/2016
TAMAULIPAS,2/17/2016
TAMAULIPAS,2/17/2016
JALISCO,4/1/2016
JALISCO,6/4/2016
GUERRERO,3/31/2017
TAMAULIPAS,2/25/2016
GUERRERO,2/18/2017
TAMAULIPAS,2/4/2016
JALISCO,1/17/2017
GUERRERO,3/25/2017
GUERRERO,4/5/2017
GUERRERO,4/5/2017
TAMAULIPAS,2/4/2016
TAMAULIPAS,2/5/2016
TAMAULIPAS,2/9/2016
TAMAULIPAS,2/11/2016
TAMAULIPAS,2/1/2016
GUERRERO,3/14/2017
TAMAULIPAS,2/6/2016
GUERRERO,4/5/2017
TAMAULIPAS,2/8/2016
TAMAULIPAS,2/11/2016
TAMAULIPAS,2/12/2016
GUERRERO,4/8/2017
TAMAULIPAS,2/17/2016
TAMAULIPAS,2/18/2016
GUERRERO,4/1/2017
TAMAULIPAS,2/24/2016
COAHUILA DE ZARAGOZA,3/1/2009
TAMAULIPAS,2/3/2016
TAMAULIPAS,2/10/2016
GUERRERO,4/12/2017
TAMAULIPAS,2/25/2016
TAMAULIPAS,2/25/2016
GUERRERO,12/8/2016
GUERRERO,4/17/2017
GUERRERO,4/21/2017
GUERRERO,4/18/2017
TAMAULIPAS,3/31/2016
TAMAULIPAS,3/15/2016
TAMAULIPAS,3/25/2016
GUERRERO,4/17/2017
GUERRERO,4/18/2017
GUERRERO,4/19/2017
YUCATAN,3/28/2017
YUCATAN,3/30/2017
YUCATAN,4/4/2017
YUCATAN,4/13/2017
GUERRERO,4/16/2017
GUERRERO,4/16/2017
TAMAULIPAS,3/24/2016
TAMAULIPAS,3/30/2016
TAMAULIPAS,3/7/2016
TAMAULIPAS,3/11/2016
TAMAULIPAS,3/16/2016
TAMAULIPAS,3/22/2016
TAMAULIPAS,3/24/2016
NUEVO LEON,4/4/2017
TAMAULIPAS,3/29/2016
TAMAULIPAS,3/1/2016
DURANGO,4/10/2010
TAMAULIPAS,3/1/2016
DURANGO,4/7/2017
DURANGO,4/6/2017
DURANGO,4/8/2017
DURANGO,4/2/2017
ESTADO DE MEXICO,3/24/2017
ESTADO DE MEXICO,4/2/2017
ESTADO DE MEXICO,4/3/2017
ESTADO DE MEXICO,3/18/2017
ESTADO DE MEXICO,3/31/2017
ESTADO DE MEXICO,7/3/2016
ESTADO DE MEXICO,3/8/2017
ESTADO DE MEXICO,9/17/2016
ESTADO DE MEXICO,3/30/2017
ESTADO DE MEXICO,4/2/2017
ESTADO DE MEXICO,10/12/2016
ESTADO DE MEXICO,3/31/2017
ESTADO DE MEXICO,4/2/2017
ESTADO DE MEXICO,4/1/2017
ESTADO DE MEXICO,4/1/2017
ESTADO DE MEXICO,3/4/2017
ESTADO DE MEXICO,3/14/2017
ESTADO DE MEXICO,4/4/2017
ESTADO DE MEXICO,4/7/2017
ESTADO DE MEXICO,4/7/2017
ESTADO DE MEXICO,4/4/2017
ESTADO DE MEXICO,12/17/2016
ESTADO DE MEXICO,4/25/2015
ESTADO DE MEXICO,4/6/2017
ESTADO DE MEXICO,4/6/2017
ESTADO DE MEXICO,4/6/2017
ESTADO DE MEXICO,3/31/2017
ESTADO DE MEXICO,4/5/2017
ESTADO DE MEXICO,3/6/2017
ESTADO DE MEXICO,4/3/2017
ESTADO DE MEXICO,4/3/2017
ESTADO DE MEXICO,4/10/2017
ESTADO DE MEXICO,4/8/2017
ESTADO DE MEXICO,4/8/2017
ESTADO DE MEXICO,4/10/2017
ESTADO DE MEXICO,4/14/2017
ESTADO DE MEXICO,4/3/2017
ESTADO DE MEXICO,4/18/2017
ESTADO DE MEXICO,4/7/2017
ESTADO DE MEXICO,3/17/2016
ESTADO DE MEXICO,3/21/2017
NUEVO LEON,2/26/2017
NUEVO LEON,4/7/2017
NUEVO LEON,3/15/2017
NUEVO LEON,4/15/2017
NUEVO LEON,4/15/2017
TAMAULIPAS,3/4/2016
NUEVO LEON,4/9/2017
NUEVO LEON,4/9/2017
NUEVO LEON,3/18/2017
NUEVO LEON,4/27/2017
NUEVO LEON,4/8/2017
NUEVO LEON,4/19/2011
NUEVO LEON,3/31/2017
NUEVO LEON,4/7/2017
TAMAULIPAS,3/11/2016
NUEVO LEON,4/10/2017
TAMAULIPAS,3/11/2016
NUEVO LEON,4/11/2017
NUEVO LEON,4/17/2017
NUEVO LEON,4/17/2017
NUEVO LEON,3/23/2010
TAMAULIPAS,3/17/2016
TAMAULIPAS,3/18/2016
TAMAULIPAS,3/19/2016
TAMAULIPAS,3/30/2016
BAJA CALIFORNIA SUR,12/20/2015
TAMAULIPAS,3/31/2016
BAJA CALIFORNIA SUR,1/1/2016
BAJA CALIFORNIA SUR,1/2/2016
TAMAULIPAS,3/16/2016
TAMAULIPAS,3/17/2016
ZACATECAS,3/18/2017
TAMAULIPAS,3/24/2016
TAMAULIPAS,6/3/2010
TAMAULIPAS,4/21/2010
ESTADO DE MEXICO,1/27/2017
TAMAULIPAS,3/28/2011
ESTADO DE MEXICO,3/14/2017
ESTADO DE MEXICO,3/15/2015
ESTADO DE MEXICO,7/15/2016
CIUDAD DE MEXICO,1/4/2017
YUCATAN,5/2/2017
SINALOA,12/14/2016
SINALOA,7/19/2011
CIUDAD DE MEXICO,4/2/2017
SINALOA,4/8/2017
SINALOA,1/28/2017
JALISCO,7/10/2016
TAMAULIPAS,4/22/2016
PUEBLA,6/1/2017
PUEBLA,5/18/2017
PUEBLA,5/18/2017
PUEBLA,5/18/2017
NUEVO LEON,5/25/2017
SINALOA,3/9/2017
PUEBLA,6/28/2017
SINALOA,1/14/2017
SINALOA,3/17/2017
SINALOA,11/15/2015
CHIHUAHUA,1/15/2008
NUEVO LEON,6/24/2017
SINALOA,8/26/2016
NUEVO LEON,5/4/2017
JALISCO,12/1/2016
SINALOA,4/27/2017
SINALOA,3/29/2017
SINALOA,3/30/2017
TAMAULIPAS,4/15/2016
GUANAJUATO,6/27/2017
NUEVO LEON,6/12/2017
ESTADO DE MEXICO,5/4/2017
NUEVO LEON,5/18/2017
GUANAJUATO,6/27/2017
PUEBLA,7/1/2017
PUEBLA,7/1/2017
TAMAULIPAS,3/25/2016
TAMAULIPAS,4/7/2016
SINALOA,1/31/2017
SINALOA,2/19/2017
NUEVO LEON,12/8/2010
COLIMA,7/7/2017
QUERETARO,6/15/2017
TAMAULIPAS,4/22/2016
TAMAULIPAS,3/11/2016
TAMAULIPAS,4/9/2016
JALISCO,1/24/2017
TAMAULIPAS,6/7/2016
TAMAULIPAS,4/15/2016
SINALOA,4/21/2017
DURANGO,7/13/2017
SINALOA,4/30/2017
SINALOA,2/14/2017
SINALOA,11/29/2016
TAMAULIPAS,4/29/2016
NUEVO LEON,7/19/2017
CHIHUAHUA,6/1/2015
CIUDAD DE MEXICO,3/31/2017
SINALOA,1/8/2017
SINALOA,1/9/2017
DURANGO,4/11/2017
TAMAULIPAS,5/15/2016
PUEBLA,4/8/2017
ESTADO DE MEXICO,5/30/2017
TAMAULIPAS,1/6/2016
TAMAULIPAS,1/6/2016
PUEBLA,5/15/2017
ESTADO DE MEXICO,4/22/2017
ZACATECAS,5/27/2012
SINALOA,12/23/2016
TAMAULIPAS,6/2/2016
GUERRERO,6/14/2017
PUEBLA,6/13/2017
CHIHUAHUA,12/10/2016
PUEBLA,6/21/2017
TAMAULIPAS,5/13/2016
PUEBLA,4/28/2017
TAMAULIPAS,6/10/2016
MORELOS,6/28/2017
TAMAULIPAS,4/23/2016
TAMAULIPAS,4/12/2016
TAMAULIPAS,5/20/2016
TAMAULIPAS,5/20/2016
SINALOA,1/24/2017
CHIHUAHUA,1/13/2017
JALISCO,1/3/2017
JALISCO,1/3/2017
SINALOA,1/31/2017
ESTADO DE MEXICO,5/7/2017
SINALOA,3/9/2017
SINALOA,4/21/2017
SINALOA,5/4/2017
PUEBLA,4/28/2017
PUEBLA,4/28/2017
CHIHUAHUA,3/7/2017
TAMAULIPAS,3/7/2016
TAMAULIPAS,1/25/2016
GUERRERO,5/18/2017
SINALOA,2/8/2017
ZACATECAS,6/8/2017
SINALOA,12/6/2016
TAMAULIPAS,6/17/2016
SINALOA,4/30/2017
TAMAULIPAS,1/6/2016
TAMAULIPAS,3/23/2016
GUERRERO,7/3/2017
MORELOS,4/14/2017
SINALOA,1/3/2013
PUEBLA,6/20/2017
SINALOA,11/19/2015
SINALOA,5/1/2017
TAMAULIPAS,1/4/2016
TAMAULIPAS,4/8/2016
SINALOA,2/6/2017
GUANAJUATO,5/10/2017
TAMAULIPAS,3/21/2016
PUEBLA,5/9/2017
TAMAULIPAS,4/12/2016
ESTADO DE MEXICO,5/20/2017
TAMAULIPAS,4/25/2016
CHIHUAHUA,4/18/2015
CHIHUAHUA,9/1/2016
TAMAULIPAS,3/29/2016
ESTADO DE MEXICO,5/6/2017
PUEBLA,6/16/2017
BAJA CALIFORNIA SUR,4/27/2016
GUERRERO,5/16/2017
SINALOA,4/27/2017
CHIHUAHUA,8/2/2010
MORELOS,4/19/2017
PUEBLA,5/2/2017
SINALOA,8/3/2015
SINALOA,4/1/2017
JALISCO,2/20/2017
GUANAJUATO,6/22/2017
YUCATAN,5/4/2017
YUCATAN,5/4/2017
MICHOACAN,5/13/2017
SINALOA,7/20/2016
GUANAJUATO,6/22/2017
ESTADO DE MEXICO,5/3/2017
ESTADO DE MEXICO,5/18/2017
TAMAULIPAS,4/27/2010
PUEBLA,4/11/2017
SINALOA,3/18/2017
TAMAULIPAS,6/10/2016
SINALOA,1/29/2017
TAMAULIPAS,4/11/2016
GUANAJUATO,6/28/2017
TAMAULIPAS,1/11/2016
PUEBLA,6/16/2017
JALISCO,3/10/2017
SINALOA,3/8/2017
NUEVO LEON,6/17/2017
SINALOA,4/4/2017
JALISCO,10/16/2016
TAMAULIPAS,1/7/2016
TAMAULIPAS,6/6/2016
GUERRERO,6/24/2017
COLIMA,5/19/2017
PUEBLA,4/12/2017
JALISCO,2/4/2017
NUEVO LEON,5/1/2017
GUERRERO,4/12/2017
CHIHUAHUA,11/24/2016
TAMAULIPAS,4/15/2016
COAHUILA DE ZARAGOZA,9/14/2014
SINALOA,4/9/2017
SINALOA,4/2/2017
NUEVO LEON,11/16/2016
YUCATAN,4/28/2017
SINALOA,5/18/2017
SINALOA,11/21/2016
SINALOA,2/15/2017
ESTADO DE MEXICO,4/24/2017
NUEVO LEON,7/27/2017
PUEBLA,3/28/2017
SINALOA,5/17/2016
TAMAULIPAS,4/18/2016
PUEBLA,5/13/2017
ESTADO DE MEXICO,4/30/2017
TAMAULIPAS,1/10/2016
ESTADO DE MEXICO,5/13/2017
GUANAJUATO,6/5/2017
GUANAJUATO,6/5/2017
GUANAJUATO,6/5/2017
SINALOA,3/26/2017
TAMAULIPAS,11/21/2015
SINALOA,12/4/2016
TAMAULIPAS,1/11/2016
NUEVO LEON,7/26/2017
SINALOA,4/20/2017
SINALOA,9/19/2011
SINALOA,11/20/2016
PUEBLA,5/26/2017
YUCATAN,7/30/2017
SINALOA,3/15/2017
TAMAULIPAS,3/13/2016
CHIHUAHUA,11/20/2012
BAJA CALIFORNIA SUR,4/21/2016
CHIHUAHUA,7/30/2016
CHIHUAHUA,7/30/2016
YUCATAN,6/18/2017
JALISCO,1/30/2017
QUERETARO,6/7/2017
PUEBLA,4/22/2017
PUEBLA,7/1/2015
PUEBLA,6/16/2017
PUEBLA,6/5/2017
TAMAULIPAS,4/27/2016
ESTADO DE MEXICO,5/5/2017
JALISCO,3/28/2017
TAMAULIPAS,4/27/2016
ESTADO DE MEXICO,5/2/2017
TAMAULIPAS,5/14/2016
ZACATECAS,4/15/2011
GUANAJUATO,6/8/2017
TAMAULIPAS,6/10/2016
CHIHUAHUA,8/15/2015
SINALOA,4/1/2017
CHIHUAHUA,9/30/2016
ESTADO DE MEXICO,5/2/2017
TAMAULIPAS,6/29/2016
SINALOA,4/13/2017
SINALOA,12/23/2014
SINALOA,3/17/2017
MICHOACAN,6/11/2017
